"forecast_date","target","target_end_date","location","type","quantile","value"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.05,1880
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.1,1886
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.15,1891
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.2,1895
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.25,1898
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.3,1901
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.35,1903
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.4,1906
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.45,1909
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.5,1911
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.55,1913
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.6,1916
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.65,1918
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.7,1921
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.75,1924
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.8,1928
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.85,1931
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.9,1936
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.95,1942
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.975,1948
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.99,1956
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","point",NA,51069
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","point",NA,2157
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.01,50981
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.025,50996
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.05,51007
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.1,51023
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.15,51031
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.2,51038
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.25,51044
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.3,51050
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.35,51056
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.4,51059
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.45,51064
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.5,51069
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.55,51073
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.6,51079
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.65,51083
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.7,51088
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.75,51092
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.8,51098
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.85,51105
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.9,51113
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.95,51126
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.975,51145
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.99,51156
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.01,2084
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.025,2097
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.05,2108
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.1,2118
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.15,2125
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.2,2131
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.25,2135
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.3,2139
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.35,2145
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.4,2149
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.45,2153
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.5,2157
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.55,2161
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.6,2163
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.65,2167
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.7,2171
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.75,2176
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.8,2180
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.85,2186
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.9,2192
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.95,2201
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.975,2211
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.99,2223
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","point",NA,53420
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","point",NA,2350
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.01,53283
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.025,53296
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.05,53311
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.1,53330
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.15,53347
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.2,53360
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.25,53373
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.3,53383
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.35,53392
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.4,53400
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.45,53409
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.5,53420
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.55,53428
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.6,53435
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.65,53444
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.7,53453
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.75,53462
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.8,53473
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.85,53486
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.9,53501
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.95,53521
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.975,53542
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.99,53572
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.01,2234
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.025,2249
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.05,2267
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.1,2285
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.15,2297
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.2,2305
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.25,2313
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.3,2321
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.35,2329
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.4,2338
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.45,2345
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.5,2350
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.55,2357
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.6,2364
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.65,2370
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.7,2376
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.75,2385
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.8,2391
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.85,2401
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.9,2413
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.95,2428
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.975,2449
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.99,2467
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","point",NA,55916
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","point",NA,2501
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.01,55542
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.025,55595
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.05,55648
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.1,55712
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.15,55756
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.2,55786
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.25,55807
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.3,55838
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.35,55859
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.4,55878
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.45,55899
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.5,55916
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.55,55944
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.6,55960
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.65,55984
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.7,56003
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.75,56029
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.8,56059
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.85,56091
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.9,56136
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.95,56192
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.975,56251
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","quantile",0.99,56318
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.01,2142
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.025,2220
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.05,2263
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.1,2311
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.15,2350
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.2,2386
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.25,2408
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.3,2428
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.35,2449
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.4,2469
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.45,2485
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.5,2501
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.55,2524
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.6,2541
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.65,2558
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.7,2580
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.75,2603
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.8,2623
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.85,2654
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.9,2688
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.95,2747
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.975,2793
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.99,2833
2021-03-15,"-1 wk ahead cum death",2021-03-06,"PL","observed",NA,45095
2021-03-15,"0 wk ahead cum death",2021-03-13,"PL","observed",NA,47002
2021-03-15,"-1 wk ahead inc death",2021-03-06,"PL","observed",NA,1460
2021-03-15,"0 wk ahead inc death",2021-03-13,"PL","observed",NA,1907
