"forecast_date","target","target_end_date","location","type","quantile","value"
2021-03-22,"2 wk ahead cum death",2021-04-03,"PL","quantile",0.8,54786
2021-03-22,"2 wk ahead cum death",2021-04-03,"PL","quantile",0.85,54795
2021-03-22,"2 wk ahead cum death",2021-04-03,"PL","quantile",0.9,54809
2021-03-22,"2 wk ahead cum death",2021-04-03,"PL","quantile",0.95,54824
2021-03-22,"2 wk ahead cum death",2021-04-03,"PL","quantile",0.975,54842
2021-03-22,"2 wk ahead cum death",2021-04-03,"PL","quantile",0.99,54858
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.01,3004
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.025,3026
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.05,3039
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.1,3052
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.15,3062
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.2,3070
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.25,3076
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.3,3082
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.35,3088
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.4,3094
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.45,3099
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.5,3103
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.55,3108
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.6,3113
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.65,3120
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.7,3124
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.75,3130
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.8,3138
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.85,3145
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.9,3155
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.95,3169
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.975,3186
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL","quantile",0.99,3204
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","point",NA,58620
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","point",NA,3875
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.01,58414
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.025,58433
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.05,58464
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.1,58502
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.15,58522
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.2,58543
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.25,58561
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.3,58575
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.35,58590
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.4,58600
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.45,58608
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.5,58620
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.55,58634
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.6,58644
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.65,58658
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.7,58671
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.75,58685
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.8,58703
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.85,58722
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.9,58744
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.95,58776
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.975,58800
2021-03-22,"3 wk ahead cum death",2021-04-10,"PL","quantile",0.99,58821
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.01,3699
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.025,3723
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.05,3750
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.1,3781
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.15,3800
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.2,3812
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.25,3826
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.3,3835
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.35,3844
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.4,3854
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.45,3864
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.5,3875
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.55,3883
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.6,3894
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.65,3905
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.7,3917
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.75,3926
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.8,3941
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.85,3959
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.9,3975
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.95,3999
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.975,4021
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL","quantile",0.99,4046
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","point",NA,63340
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","point",NA,4719
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.01,62598
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.025,62685
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.05,62793
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.1,62921
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.15,63017
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.2,63077
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.25,63124
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.3,63173
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.35,63222
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.4,63266
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.45,63311
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.5,63340
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.55,63378
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.6,63413
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.65,63450
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.7,63491
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.75,63527
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.8,63575
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.85,63634
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.9,63722
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.95,63836
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.975,63931
2021-03-22,"4 wk ahead cum death",2021-04-17,"PL","quantile",0.99,64056
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.01,3987
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.025,4132
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.05,4228
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.1,4343
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.15,4418
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.2,4468
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.25,4527
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.3,4569
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.35,4602
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.4,4637
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.45,4677
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.5,4719
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.55,4750
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.6,4783
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.65,4818
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.7,4856
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.75,4890
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.8,4937
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.85,4999
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.9,5081
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.95,5178
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.975,5264
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL","quantile",0.99,5339
2021-03-22,"-1 wk ahead cum death",2021-03-13,"PL","observed",NA,47002
2021-03-22,"0 wk ahead cum death",2021-03-20,"PL","observed",NA,49089
2021-03-22,"-1 wk ahead inc death",2021-03-13,"PL","observed",NA,1907
2021-03-22,"0 wk ahead inc death",2021-03-20,"PL","observed",NA,2087
