forecast_date,target,target_end_date,location,type,quantile,value
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.400,185.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.450,190.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.500,195.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.550,200.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.600,206.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.650,213.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.700,220.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.750,227.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.800,236.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.850,245.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.900,258.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.950,277.1
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.975,292.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM01,quantile,0.990,316.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,point,NA,266.5
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.010,133.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.025,145.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.050,159.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.100,179.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.150,196.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.200,207.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.250,217.8
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.300,226.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.350,234.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.400,243.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.450,251.6
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.500,261.5
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.550,270.5
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.600,279.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.650,287.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.700,300.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.750,311.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.800,329.2
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.850,344.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.900,364.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.950,390.1
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.975,418.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM01,quantile,0.990,457.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,point,NA,8551.4
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.010,8498.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.025,8504.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.050,8514.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.100,8519.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.150,8524.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.200,8528.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.250,8531.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.300,8536.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.350,8540.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.400,8543.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.450,8546.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.500,8549.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.550,8552.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.600,8555.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.650,8558.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.700,8562.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.750,8565.2
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.800,8570.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.850,8576.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.900,8583.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.950,8593.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.975,8604.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM01,quantile,0.990,8614.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,point,NA,8711.9
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.010,8594.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.025,8612.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.050,8626.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.100,8644.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.150,8653.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.200,8661.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.250,8670.8
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.300,8679.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.350,8686.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.400,8694.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.450,8702.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.500,8708.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.550,8714.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.600,8720.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.650,8727.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.700,8733.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.750,8743.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.800,8752.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.850,8766.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.900,8780.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.950,8799.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.975,8825.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM01,quantile,0.990,8851.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,point,NA,8911.1
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.010,8709.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.025,8742.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.050,8765.9
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.100,8788.9
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.150,8809.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.200,8827.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.250,8841.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.300,8852.7
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.350,8867.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.400,8880.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.450,8893.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.500,8905.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.550,8916.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.600,8926.4
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.650,8938.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.700,8952.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.750,8967.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.800,8984.2
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.850,9010.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.900,9030.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.950,9068.1
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.975,9107.0
2021-03-14,3 wk ahead cum death,2021-04-03,GM01,quantile,0.990,9162.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,point,NA,9177.7
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.010,8856.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.025,8891.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.050,8928.9
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.100,8974.9
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.150,9007.8
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.200,9032.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.250,9065.8
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.300,9084.7
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.350,9104.6
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.400,9125.6
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.450,9145.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.500,9166.5
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.550,9186.5
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.600,9204.4
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.650,9229.4
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.700,9250.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.750,9276.2
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.800,9309.0
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.850,9345.3
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.900,9384.1
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.950,9441.2
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.975,9516.1
2021-03-14,4 wk ahead cum death,2021-04-10,GM01,quantile,0.990,9603.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,point,NA,202.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.010,112.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.025,121.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.050,130.9
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.100,143.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.150,154.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.200,163.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.250,171.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.300,175.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.350,181.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.400,187.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.450,192.6
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.500,199.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.550,206.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.600,210.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.650,218.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.700,225.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.750,232.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.800,240.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.850,251.2
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.900,266.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.950,281.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.975,296.0
2021-03-14,1 wk ahead inc death,2021-03-20,GM02,quantile,0.990,315.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,point,NA,219.5
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.010,114.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.025,131.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.050,140.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.100,156.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.150,168.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.200,176.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.250,182.8
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.300,191.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.350,196.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.400,202.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.450,208.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.500,213.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.550,221.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.600,228.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.650,236.4
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.700,243.3
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.750,253.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.800,262.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.850,274.2
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.900,290.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.950,306.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.975,320.0
2021-03-14,2 wk ahead inc death,2021-03-27,GM02,quantile,0.990,350.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,point,NA,267.1
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.010,131.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.025,156.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.050,168.9
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.100,186.9
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.150,199.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.200,210.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.250,219.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.300,226.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.350,233.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.400,242.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.450,251.6
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.500,260.5
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.550,269.5
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.600,280.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.650,290.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.700,299.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.750,310.3
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.800,325.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.850,338.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.900,354.1
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.950,379.1
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.975,420.0
2021-03-14,3 wk ahead inc death,2021-04-03,GM02,quantile,0.990,453.1
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,point,NA,353.7
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.010,173.9
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.025,192.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.050,209.9
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.100,238.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.150,255.9
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.200,269.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.250,284.8
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.300,295.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.350,307.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.400,318.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.450,329.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.500,343.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.550,356.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.600,372.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.650,388.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.700,406.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.750,420.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.800,440.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.850,460.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.900,484.1
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.950,527.1
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.975,583.0
2021-03-14,4 wk ahead inc death,2021-04-10,GM02,quantile,0.990,657.1
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,point,NA,13012.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.010,12922.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.025,12931.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.050,12941.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.100,12953.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.150,12964.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.200,12973.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.250,12981.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.300,12985.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.350,12991.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.400,12997.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.450,13002.5
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.500,13009.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.550,13016.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.600,13020.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.650,13028.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.700,13035.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.750,13042.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.800,13050.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.850,13061.1
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.900,13076.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.950,13091.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.975,13106.0
2021-03-14,1 wk ahead cum death,2021-03-20,GM02,quantile,0.990,13125.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,point,NA,13231.5
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.010,13037.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.025,13062.9
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.050,13083.9
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.100,13114.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.150,13131.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.200,13150.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.250,13166.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.300,13178.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.350,13188.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.400,13200.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.450,13209.5
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.500,13224.5
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.550,13236.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.600,13249.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.650,13262.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.700,13278.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.750,13295.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.800,13313.2
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.850,13333.1
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.900,13364.1
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.950,13396.1
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.975,13419.0
2021-03-14,2 wk ahead cum death,2021-03-27,GM02,quantile,0.990,13471.1
2021-03-14,3 wk ahead cum death,2021-04-03,GM02,point,NA,13498.5
